100	4.0	frac	1.0	31676	1.124
100	4.0	frac	1.0	23757	1.105
100	4.0	frac	1.0	39595	1.115
100	4.0	frac	1.0	47514	1.141
100	4.0	frac	1.0	63352	1.126
100	4.0	frac	1.0	55433	1.128
100	0.0	frac	0.5	15838	1.527
100	0.0	frac	0.5	7919	1.455
100	0.0	frac	0.5	47514	1.563
100	0.0	frac	0.5	31676	1.483
100	0.0	frac	0.5	55433	1.495
100	0.0	frac	0.5	23757	1.541
100	0.0	frac	0.5	39595	1.506
100	0.0	frac	0.5	63352	1.482
100	4.0	frac	0.5	23757	1.142
100	4.0	frac	0.5	7919	1.134
100	4.0	frac	0.5	15838	1.177
100	4.0	frac	0.5	31676	1.132
100	4.0	frac	0.5	63352	1.180
100	4.0	frac	0.5	39595	1.175
100	4.0	frac	0.5	55433	1.197
100	0.0	frac	0.25	7919	1.455
100	4.0	frac	0.5	47514	1.196
100	0.0	frac	0.25	23757	1.541
100	0.0	frac	0.25	15838	1.527
100	0.0	frac	0.25	31676	1.483
100	0.0	frac	0.25	39595	1.506
100	0.0	frac	0.25	47514	1.563
100	0.0	frac	0.25	55433	1.495
100	4.0	frac	0.25	7919	1.268
100	4.0	frac	0.25	15838	1.263
100	0.0	frac	0.25	63352	1.482
100	4.0	frac	0.25	23757	1.213
100	4.0	frac	0.25	31676	1.181
100	4.0	frac	0.25	63352	1.277
100	4.0	frac	0.25	55433	1.270
100	4.0	frac	0.25	39595	1.279
100	4.0	frac	0.25	47514	1.284
100	0.0	frac	0.1	7919	1.455
100	0.0	frac	0.1	23757	1.541
100	0.0	frac	0.1	15838	1.527
100	0.0	frac	0.1	31676	1.483
100	0.0	frac	0.1	39595	1.506
100	0.0	frac	0.1	47514	1.563
100	0.0	frac	0.1	55433	1.495
100	0.0	frac	0.1	63352	1.482
100	4.0	frac	0.1	7919	1.254
100	4.0	frac	0.1	15838	1.267
100	4.0	frac	0.1	23757	1.305
100	4.0	frac	0.1	47514	1.284
100	4.0	frac	0.1	31676	1.241
100	4.0	frac	0.1	55433	1.226
100	4.0	frac	0.1	39595	1.252
100	0.0	frac	0.05	7919	1.455
100	0.0	frac	0.05	15838	1.527
100	4.0	frac	0.1	63352	1.287
100	0.0	frac	0.05	31676	1.483
100	0.0	frac	0.05	23757	1.541
100	0.0	frac	0.05	47514	1.563
100	0.0	frac	0.05	39595	1.506
100	4.0	frac	0.05	7919	1.275
100	0.0	frac	0.05	55433	1.495
100	0.0	frac	0.05	63352	1.482
100	4.0	frac	0.05	23757	1.188
100	4.0	frac	0.05	15838	1.252
100	4.0	frac	0.05	31676	1.271
100	4.0	frac	0.05	47514	1.197
100	4.0	frac	0.05	39595	1.242
100	0.0	frac	0.02	15838	1.527
100	0.0	frac	0.02	7919	1.455
100	4.0	frac	0.05	55433	1.284
100	4.0	frac	0.05	63352	1.191
100	0.0	frac	0.02	23757	1.541
100	0.0	frac	0.02	31676	1.483
100	0.0	frac	0.02	39595	1.506
100	0.0	frac	0.02	63352	1.482
100	0.0	frac	0.02	47514	1.563
100	0.0	frac	0.02	55433	1.495
100	4.0	frac	0.02	7919	1.252
100	4.0	frac	0.02	15838	1.248
100	4.0	frac	0.02	39595	1.227
100	4.0	frac	0.02	23757	1.191
100	4.0	frac	0.02	31676	1.256
100	4.0	frac	0.02	55433	1.204
100	4.0	frac	0.02	63352	1.212
100	0.0	edge	0.0	7919	1.455
100	0.0	edge	0.0	15838	1.527
100	4.0	frac	0.02	47514	1.140
100	0.0	edge	0.0	39595	1.506
100	0.0	edge	0.0	47514	1.563
100	0.0	edge	0.0	31676	1.483
100	0.0	edge	0.0	23757	1.541
100	0.0	edge	0.0	55433	1.495
100	0.0	edge	0.0	63352	1.482
100	4.0	edge	0.0	23757	1.316
100	4.0	edge	0.0	7919	1.300
100	4.0	edge	0.0	15838	1.262
100	4.0	edge	0.0	31676	1.342
100	4.0	edge	0.0	39595	1.407
100	4.0	edge	0.0	63352	1.313
100	4.0	edge	0.0	55433	1.243
100	4.0	edge	0.0	47514	1.402
